,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
1159,"Сливки ""Авида"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,69,74
1160,"Сливки ""Милава"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,63,73
1161,"Сливки ""Простоквашино"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,63,73
1162,"Сливки ""Белый город"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,65,73
1163,"Сливки ""Вкуснотеево"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,70,77
1164,"Сливки ""Наша семья/Лакомо""", Молочные продукты , Сливки ,100,65,74
1165,"Сливки ""Домик в деревне""", Молочные продукты , Сливки ,97,74,76
1166,"Сливки ""Домик в деревне"" 20%", Молочные продукты , Сливки ,97,74,76
1167,"Сливки ""Большая кружка"" 20%", Молочные продукты , Сливки ,97,74,76
1168,"Сливки ""О`кей"" 20%", Молочные продукты , Сливки ,97,74,76
1169,"Сливки ""Свитлогорье""", Молочные продукты , Сливки ,97,74,76
1170,"Сливки ""Каждый день"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,97,74,76
1171,"Сливки ""Красная цена""", Молочные продукты , Сливки ,97,74,76
1172,"Сливки 33% ""Домик в деревне""", Молочные продукты , Сливки ,97,74,76
1173,"Сливки ""Вкуснотеево"" ультрапастеризованные 20%", Молочные продукты , Сливки ,97,74,76
1174,"""Петмол"" 11%", Молочные продукты , Сливки ,97,74,76
1175,Parmalat 11%, Молочные продукты , Сливки ,97,74,76
1176,"Сливки ""Ашан"" 20%", Молочные продукты , Сливки ,93,75,71
1177,"Сливки ""Авида"" 20%", Молочные продукты , Сливки ,93,69,69
1178,"Сливки ""Свитлогорье"" 20%", Молочные продукты , Сливки ,93,77,72
1179,"Сливки ""Простоквашино"" 20%", Молочные продукты , Сливки ,93,71,71
1180,"Сливки Valio ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,56,71
1181,"Сливки ""Авида"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,69,74
1182,"Сливки ""Милава"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,63,73
1183,"Сливки ""Простоквашино"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,63,73
1184,"Сливки ""Белый город"" ультрапастеризованные, 10%", Молочные продукты , Сливки ,100,65,73
